County,Year,Date,Time_CST,Rating,Length,Width,Start Lat,Start Long,End Lat,End Long
Anderson,1993,5/9/1993,17:02:00,1,2,100,32.05,-95.54,32.05,-95.51
Denton,1993,9/13/1993,10:00:00,1,0.5,100,33.3,-96.88,33.31,-96.88
Freestone,1993,4/14/1993,7:15:00,0,0.5,10,31.65,-96.28,31.65,-96.27
Fannin,1993,6/8/1993,21:10:00,0,0.5,10,33.38,-96.3,33.38,-96.2
Anderson,1993,10/20/1993,2:25:00,1,4.95,100,31.87,-95.5,31.91,-95.43
Johnson,1993,9/13/1993,6:10:00,1,13,150,32.28,-97.48,32.42,-97.37
Denton,1993,9/13/1993,8:23:00,1,13,100,33.03,-96.95,33.18,-96.92
Ellis,1994,4/25/1994,20:58:00,0,0.5,10,32.48,-96.8,32.48,-96.79
Kaufman,1994,4/29/1994,19:38:00,1,0.1,10,32.63,-96.4,32.63,-96.4
Johnson,1994,4/29/1994,0:40:00,0,0.1,10,32.55,-97.15,32.55,-97.15
Kaufman,1994,4/29/1994,19:53:00,0,0.1,10,32.73,-96.28,32.73,-96.28
Hill,1994,5/14/1994,17:15:00,0,0.5,10,32.13,-97.23,32.13,-97.22
Coryell,1994,5/26/1994,16:43:00,0,0.5,10,31.13,-97.83,31.13,-97.82
Ellis,1994,4/25/1994,20:58:00,0,0.5,10,32.48,-97.07,32.48,-97.06
Kaufman,1994,10/21/1994,16:18:00,0,0.1,10,32.63,-96.47,32.63,-96.47
Kaufman,1994,10/21/1994,16:18:00,0,0.1,10,32.63,-96.5,32.63,-96.5
Johnson,1994,4/29/1994,0:23:00,0,0.1,10,32.4,-97.23,32.4,-97.23
Johnson,1994,4/28/1994,23:57:00,0,0.1,10,32.43,-97.55,32.43,-97.55
Bell,1994,5/26/1994,16:49:00,0,0.5,10,31,-97.43,31,-97.42
Lamar,1994,4/26/1994,18:25:00,0,0.1,10,33.72,-95.8,33.72,-95.8
Lamar,1994,4/26/1994,18:00:00,2,6,100,33.8,-95.82,33.85,-95.72
Rains,1994,4/29/1994,21:17:00,2,10,100,32.77,-95.8,32.85,-95.65
Fannin,1994,4/26/1994,18:20:00,0,0.5,10,33.58,-96.18,33.58,-96.17
Young,1994,5/29/1994,17:21:00,0,0.1,10,33.12,-98.6,33.12,-98.6
Cooke,1994,4/26/1994,15:10:00,0,4,100,33.65,-97.13,33.7,-97.08
Young,1994,5/29/1994,17:40:00,0,0.1,10,33.1,-98.57,33.1,-98.57
Hunt,1994,11/3/1994,17:10:00,0,0.1,10,33.15,-95.95,33.15,-95.95
Hunt,1994,11/3/1994,16:45:00,0,0.1,10,33.07,-96.22,33.07,-96.22
Hunt,1994,10/18/1994,10:45:00,0,0.1,10,32.9,-96.02,32.9,-96.02
Hunt,1994,5/14/1994,19:23:00,0,0.1,10,33.13,-96.18,33.13,-96.18
Hunt,1994,4/29/1994,20:38:00,0,0.1,10,32.84,-96.05,32.84,-96.05
Young,1994,5/29/1994,17:10:00,3,7,600,33.33,-98.82,33.23,-98.83
Young,1994,5/29/1994,16:34:00,0,0.1,10,33.37,-98.58,33.37,-98.58
Kaufman,1994,4/29/1994,19:37:00,0,0.1,10,32.53,-96.45,32.53,-96.45
Bosque,1994,4/26/1994,17:20:00,2,1,100,32.07,-97.87,32.07,-97.85
Bosque,1994,4/26/1994,19:30:00,0,0.5,10,31.92,-97.73,31.92,-97.72
Bosque,1994,4/26/1994,20:43:00,1,0.5,10,32.05,-97.62,32.05,-97.61
Wise,1994,4/26/1994,13:55:00,0,0.1,10,33.4,-97.68,33.4,-97.68
Cooke,1994,4/26/1994,14:50:00,0,1,100,33.63,-97.18,33.64,-97.17
Cooke,1994,4/26/1994,14:45:00,2,16,200,33.53,-97.27,33.73,-97.03
Cooke,1994,4/26/1994,14:37:00,0,0.5,10,33.52,-97.3,33.52,-97.29
Palo Pinto,1994,3/26/1994,13:55:00,0,0.1,10,32.87,-98.17,32.87,-98.17
Young,1994,5/29/1994,17:21:00,0,0.1,10,33.23,-98.75,33.23,-98.75
Bosque,1994,4/26/1994,18:06:00,0,0.5,10,31.92,-97.78,31.92,-97.77
Cooke,1994,4/26/1994,15:05:00,0,0.5,10,33.63,-97.15,33.63,-97.14
Fannin,1994,4/26/1994,18:00:00,0,0.5,10,33.6,-96.08,33.6,-96.07
Dallas,1994,10/21/1994,14:56:00,0,0.5,10,32.77,-96.78,32.77,-96.77
Erath,1994,4/26/1994,19:50:00,0,0.5,10,32.08,-98.2,32.08,-98.1
Henderson,1994,11/4/1994,22:00:00,1,2,30,32.07,-96.02,32.07,-95.99
Henderson,1994,5/27/1994,20:38:00,0,0.5,10,32.13,-95.52,32.13,-95.51
Collin,1994,7/12/1994,21:15:00,0,0.5,10,33.17,-96.33,33.17,-96.32
Henderson,1994,5/27/1994,20:25:00,0,0.5,10,32.13,-95.5,32.13,-95.46
Lampasas,1994,5/26/1994,16:15:00,0,0.1,10,31.08,-98,31.08,-98
Collin,1994,10/7/1994,15:00:00,1,1.5,100,33.18,-96.5,33.18,-96.47
Tarrant,1994,11/20/1994,6:00:00,0,1.2,200,32.7,-97.37,32.7,-97.37
Dallas,1994,4/25/1994,19:50:00,0,1,10,32.62,-97,32.62,-96.98
Leon,1994,5/2/1994,19:15:00,1,0.1,10,31.23,-96.27,31.23,-96.27
Hamilton,1994,6/9/1994,18:05:00,0,0.5,10,31.7,-98.12,31.7,-98.11
Erath,1994,4/26/1994,17:05:00,0,0.5,10,32.03,-98.08,32.03,-98.07
Dallas,1994,10/21/1994,15:50:00,0,0.5,10,32.62,-96.75,32.62,-96.74
Dallas,1994,4/25/1994,20:30:00,4,6,800,32.6,-96.75,32.67,-96.67
Dallas,1994,4/29/1994,1:15:00,0,0.5,10,32.75,-96.6,32.75,-96.59
Van Zandt,1994,5/27/1994,19:10:00,0,0.1,10,32.45,-95.7,32.45,-95.7
Dallas,1994,4/25/1994,20:00:00,2,2,400,32.58,-96.85,32.6,-96.82
Dallas,1994,10/21/1994,17:00:00,0,0.5,10,32.72,-96.63,32.72,-96.62
Dallas,1994,10/21/1994,16:12:00,0,0.5,10,32.62,-96.72,32.62,-96.71
Grayson,1994,4/26/1994,15:40:00,0,0.5,10,33.74,-96.65,33.74,-96.64
Fannin,1994,4/26/1994,18:20:00,0,0.5,10,33.67,-95.92,33.67,-95.91
Freestone,1994,11/4/1994,17:00:00,0,0.1,10,31.62,-96.27,31.62,-96.26
Comanche,1994,4/26/1994,16:11:00,0,0.5,10,31.9,-98.63,31.9,-98.62
Comanche,1994,4/26/1994,15:52:00,0,0.5,10,32.03,-98.55,32.03,-98.54
Grayson,1994,4/26/1994,15:30:00,0,0.5,10,33.8,-96.85,33.8,-96.84
Grayson,1994,4/26/1994,16:15:00,0,0.5,10,33.73,-96.67,33.73,-96.66
Montague,1994,4/26/1994,14:30:00,0,0.1,10,33.67,-97.53,33.67,-97.53
Tarrant,1994,4/25/1994,18:42:00,0,0.1,10,32.63,-97.34,32.63,-97.34
Anderson,1994,11/4/1994,17:50:00,1,1.5,30,31.95,-95.97,31.96,-95.95
Montague,1994,4/26/1994,14:07:00,0,2.8,100,33.67,-97.62,33.69,-97.57
Montague,1994,4/26/1994,13:40:00,0,0.1,10,33.6,-97.9,33.6,-97.9
Lamar,1994,6/15/1994,18:35:00,0,0.1,10,33.6,-95.82,33.6,-95.82
Montague,1994,4/26/1994,14:30:00,1,5,200,33.68,-97.57,33.75,-97.52
Grayson,1995,4/29/1995,18:35:00,0,0.5,10,33.63,-96.58,33.62,-96.58
Palo Pinto,1995,4/19/1995,18:42:00,0,0.1,10,32.68,-98.1,32.68,-98.1
Dallas,1995,4/19/1995,14:20:00,0,0.5,10,32.58,-96.53,32.58,-96.52
Dallas,1995,4/19/1995,20:02:00,1,6,100,32.78,-96.92,32.82,-96.73
Jack,1995,5/7/1995,14:17:00,0,0.1,10,33.2,-98,33.2,-98
Wise,1995,7/31/1995,19:57:00,0,1.5,33,33.03,-97.77,33.03,-97.77
Wise,1995,5/7/1995,14:25:00,0,0.5,100,33.22,-97.87,33.22,-97.87
Hopkins,1995,4/19/1995,16:15:00,0,0.2,30,33.13,-95.6,33.13,-95.6
Cooke,1995,5/7/1995,15:40:00,0,0.1,880,33.81,-97.42,33.82,-97.41
Erath,1995,5/7/1995,20:20:00,0,0.1,10,32.12,-98.07,32.12,-98.06
Dallas,1995,3/25/1995,17:45:00,0,0.5,10,32.77,-96.78,32.78,-96.78
Van Zandt,1995,4/19/1995,16:30:00,0,0.1,10,32.67,-95.72,32.67,-95.72
Kaufman,1995,4/19/1995,15:12:00,1,1,100,32.72,-96.17,32.72,-96.15
Ellis,1995,4/19/1995,14:03:00,0,0.5,10,32.4,-96.77,32.4,-96.76
Cooke,1995,5/7/1995,15:25:00,3,12.22,880,33.64,-97.49,33.81,-97.42
Ellis,1995,4/19/1995,14:10:00,0,0.5,10,32.53,-96.63,32.53,-96.62
Parker,1995,4/19/1995,18:48:00,0,0.1,10,32.75,-98.02,32.75,-98.02
Montague,1995,7/4/1995,18:42:00,0,0.1,10,33.437,-97.634,33.437,-97.634
Rains,1995,4/19/1995,15:15:00,0,0.1,10,32.83,-95.88,32.83,-95.88
Lamar,1995,4/19/1995,16:35:00,0,0.1,10,33.77,-95.53,33.77,-95.53
Kaufman,1995,4/19/1995,20:54:00,0,0.1,10,32.63,-96.45,32.63,-96.45
Montague,1995,5/7/1995,15:10:00,3,16,880,33.5,-97.69,33.64,-97.49
Coryell,1995,4/19/1995,19:53:00,0,0.5,10,31.45,-98.15,31.45,-98.15
Ellis,1995,4/10/1995,12:05:00,0,0.5,10,32.18,-96.88,32.18,-96.87
Kaufman,1995,4/19/1995,14:31:00,0,0.1,10,32.63,-96.52,32.63,-96.52
Tarrant,1995,5/7/1995,21:15:00,1,10,300,32.8378,-97.2573,32.92,-97.11
Rockwall,1995,4/19/1995,21:15:00,0,0.1,10,32.88,-96.5,32.88,-96.5
Tarrant,1995,4/19/1995,19:40:00,2,5,50,32.708,-97.364,32.74,-97.31
Eastland,1995,5/7/1995,18:30:00,0,18,10,32.1,-98.97,32.22,-98.68
Kaufman,1995,4/19/1995,14:40:00,1,2,100,32.65,-96.28,32.66,-96.24
Freestone,1996,4/28/1996,19:22:00,0,0.1,20,31.83,-96.08,31.83,-96.08
Falls,1996,9/19/1996,22:15:00,0,0.1,30,31.12,-97.12,31.12,-97.12
Freestone,1996,4/28/1996,19:10:00,0,0.1,20,31.72,-96.22,31.72,-96.22
Falls,1996,9/15/1996,7:45:00,1,0.2,30,31.12,-97.12,31.12,-97.12
Fannin,1996,1/17/1996,21:55:00,2,2.5,150,33.72,-96.15,33.72,-96.15
Comanche,1996,5/30/1996,19:26:00,0,0.1,20,32.02,-98.7,32.02,-98.7
Bosque,1996,10/21/1996,14:30:00,0,0.1,30,32.07,-97.5,32.07,-97.5
Grayson,1996,4/21/1996,21:07:00,0,0.1,20,33.75,-96.62,33.75,-96.62
Hunt,1996,4/19/1996,18:38:00,2,0.5,50,33.28,-95.9,33.27,-95.88
Grayson,1996,4/21/1996,20:33:00,0,1,25,33.7,-96.92,33.7,-96.9
Hill,1996,10/21/1996,14:45:00,0,0.1,30,32.13,-97.23,32.13,-97.23
Grayson,1996,4/21/1996,21:58:00,0,2,30,33.73,-96.92,33.73,-96.9
Henderson,1996,4/28/1996,18:10:00,0,0.1,20,32.2,-95.85,32.2,-95.85
Erath,1996,10/21/1996,10:10:00,0,0.1,30,32.47,-98.42,32.47,-98.42
Wise,1996,4/13/1996,20:30:00,0,0.1,20,33.05,-97.48,33.05,-97.48
Grayson,1996,4/21/1996,22:40:00,0,2,30,33.77,-96.75,33.78,-96.73
Wise,1996,4/13/1996,20:18:00,2,0.5,75,33.05,-97.62,33.05,-97.62
Hood,1996,10/21/1996,7:00:00,1,0.5,40,32.4,-97.8,32.4,-97.8
Eastland,1996,5/30/1996,18:08:00,0,0.1,20,32.18,-98.97,32.18,-98.97
Hunt,1996,7/23/1996,12:30:00,0,0.1,30,33.13,-96.12,33.13,-96.12
Comanche,1996,9/14/1996,21:35:00,1,0.5,40,32.15,-98.55,32.15,-98.55
Hamilton,1996,10/21/1996,14:15:00,0,0.1,30,31.73,-98.08,31.73,-98.08
Cooke,1996,4/21/1996,20:00:00,0,2,30,33.68,-97.23,33.67,-97.22
Bell,1996,4/12/1996,18:41:00,0,0.1,20,31.05,-97.17,31.05,-97.17
Cooke,1996,4/21/1996,20:05:00,0,2,30,33.65,-97.27,33.65,-97.23
Montague,1996,4/21/1996,19:30:00,0,0.1,20,33.57,-97.83,33.57,-97.83
Montague,1996,4/21/1996,19:25:00,0,0.1,20,33.45,-97.68,33.45,-97.68
Lamar,1996,6/12/1996,19:23:00,0,0.1,25,33.72,-95.47,33.72,-95.47
Lamar,1996,9/20/1996,17:40:00,0,0.2,35,33.52,-95.32,33.52,-95.32
Bell,1996,4/12/1996,18:46:00,2,1,250,31.02,-97.17,31.03,-97.15
Limestone,1996,4/12/1996,20:10:00,0,0.1,20,31.4,-96.58,31.4,-96.58
Limestone,1996,4/28/1996,18:00:00,0,0.1,20,31.53,-96.52,31.53,-96.52
Anderson,1996,4/28/1996,19:22:00,0,0.1,20,31.92,-95.7,31.92,-95.7
Dallas,1996,1/17/1996,22:33:00,1,3,50,32.58,-96.85,32.58,-96.85
Coryell,1996,9/19/1996,20:15:00,0,0.1,30,31.13,-97.83,31.13,-97.83
Palo Pinto,1996,9/19/1996,8:30:00,1,0.5,40,32.73,-98.1,32.73,-98.1
Milam,1996,9/20/1996,18:11:00,1,0.2,35,30.85,-96.97,30.85,-96.97
Milam,1996,9/20/1996,18:20:00,1,0.2,35,30.7,-96.85,30.7,-96.85
Kaufman,1996,1/17/1996,23:00:00,1,4,50,32.68,-96.38,32.68,-96.38
Dallas,1996,10/21/1996,8:45:00,0,0.1,35,32.77,-96.6,32.77,-96.6
Dallas,1996,10/21/1996,8:35:00,1,0.5,50,32.77,-96.78,32.77,-96.78
Dallas,1996,1/17/1996,22:50:00,1,5,50,32.63,-96.53,32.63,-96.53
Dallas,1996,1/17/1996,22:47:00,0,2,50,32.6,-96.75,32.6,-96.75
Cooke,1996,4/21/1996,20:20:00,0,0.1,20,33.6,-97.15,33.6,-97.15
Cooke,1996,4/21/1996,21:25:00,0,1,20,33.65,-97.27,33.65,-97.25
Cooke,1996,11/7/1996,16:12:00,0,0.1,20,33.78,-97.32,33.78,-97.32
Dallas,1996,1/17/1996,22:47:00,0,0.1,10,32.6,-96.75,32.6,-96.75
Dallas,1996,1/17/1996,22:43:00,1,1.2,50,32.6,-96.75,32.6,-96.75
Dallas,1996,1/17/1996,22:42:00,1,1.5,50,32.6,-96.75,32.6,-96.75
Dallas,1996,1/17/1996,22:40:00,2,0.5,50,32.6,-96.75,32.6,-96.75
Coryell,1996,4/19/1996,18:30:00,0,0.1,20,31.28,-97.9,31.28,-97.9
Bell,1997,5/27/1997,13:16:00,0,0.2,40,31.08,-97.53,31.08,-97.53
Bell,1997,3/1/1997,22:30:00,1,2.5,73,31.07,-97.35,31.07,-97.32
Cooke,1997,5/25/1997,21:11:00,0,2,40,33.63,-97.15,33.63,-97.15
Rains,1997,6/13/1997,20:28:00,0,0.1,23,32.82,-95.75,32.82,-95.75
Bell,1997,5/27/1997,14:07:00,1,2.4,100,30.9,-97.58,30.87,-97.58
Bell,1997,5/27/1997,13:50:00,1,0.2,40,31.02,-97.53,31.02,-97.53
Comanche,1997,6/22/1997,12:30:00,0,0.5,33,32.1,-98.57,32.1,-98.57
Bell,1997,5/27/1997,13:27:00,3,1.4,273,31.17,-97.47,31.12,-97.53
Anderson,1997,1/23/1997,17:23:00,1,1,30,31.57,-95.58,31.58,-95.53
Montague,1997,5/25/1997,19:39:00,0,0.1,23,33.68,-97.52,33.68,-97.52
Montague,1997,5/25/1997,19:34:00,0,0.1,23,33.67,-97.53,33.67,-97.53
Montague,1997,5/25/1997,18:24:00,1,0.5,30,33.6,-97.6,33.6,-97.6
Tarrant,1997,2/20/1997,12:00:00,0,1,33,32.68,-97.45,32.68,-97.45
Eastland,1997,6/16/1997,19:16:00,0,0.1,23,32.12,-99.08,32.12,-99.08
Grayson,1997,10/25/1997,11:52:00,0,0.5,40,33.63,-96.57,33.63,-96.57
Grayson,1997,5/26/1997,22:45:00,0,0.1,23,33.75,-96.73,33.75,-96.73
McLennan,1997,5/27/1997,12:21:00,2,2,73,31.38,-97.32,31.38,-97.33
McLennan,1997,5/27/1997,12:44:00,0,0.2,40,31.3,-97.25,31.3,-97.25
Bell,1997,5/27/1997,13:07:00,3,0.5,150,31.28,-97.37,31.27,-97.38
McLennan,1997,5/27/1997,12:46:00,3,4.5,150,31.32,-97.33,31.28,-97.37
Coryell,1997,5/30/1997,16:54:00,1,5,50,31.42,-97.52,31.35,-97.52
Bell,1997,9/22/1997,7:30:00,0,1,50,31.07,-97.47,31.07,-97.47
Denton,1997,4/4/1997,16:50:00,0,0.1,30,33.4,-96.97,33.4,-96.97
Navarro,1997,5/27/1997,14:36:00,1,0.5,50,31.87,-96.72,31.87,-96.72
Jack,1997,4/22/1997,2:07:00,0,0.1,30,33.22,-98.2,33.22,-98.2
Wise,1997,5/8/1997,20:35:00,0,0.1,23,33.3,-97.9,33.3,-97.9
Hunt,1997,6/13/1997,20:45:00,0,0.1,23,33.18,-96.18,33.18,-96.18
Cooke,1997,5/25/1997,19:36:00,2,1,73,33.62,-97.43,33.6,-97.38
Young,1997,6/12/1997,22:30:00,0,0.5,50,33.22,-98.52,33.22,-98.52
Jack,1997,6/12/1997,22:44:00,1,7,100,33.165,-98.424,33.07,-98.38
Young,1997,6/12/1997,22:35:00,1,4,100,33.22,-98.45,33.165,-98.424
Young,1997,6/16/1997,20:50:00,0,0.1,23,32.958,-98.75,32.958,-98.75
Young,1997,6/16/1997,21:10:00,1,0.1,33,33,-98.67,33,-98.67
Navarro,1997,5/27/1997,14:05:00,1,0.5,50,32.1,-96.72,32.1,-96.72
Cooke,1997,5/25/1997,20:10:00,0,0.5,30,33.63,-97.32,33.63,-97.32
Cooke,1997,5/25/1997,20:39:00,1,3,50,33.53,-97.27,33.52,-97.2
Cooke,1997,5/25/1997,20:41:00,0,0.1,23,33.48,-97.05,33.48,-97.05
Hill,1997,5/27/1997,14:50:00,0,0.2,40,31.82,-96.83,31.82,-96.83
Parker,1997,2/20/1997,11:38:00,0,0.1,20,32.97,-97.73,32.97,-97.73
Parker,1997,2/20/1997,11:31:00,0,0.1,20,32.77,-97.8,32.77,-97.8
Coryell,1998,10/17/1998,10:17:00,2,0.1,30,31.42,-97.52,31.42,-97.52
Collin,1998,3/16/1998,19:05:00,1,1.2,50,33.2,-96.62,33.2,-96.62
Leon,1998,1/21/1998,16:35:00,0,0.1,30,31.07,-96.15,31.07,-96.15
Leon,1998,1/21/1998,17:28:00,1,0.5,40,31.1,-95.97,31.1,-95.97
Leon,1998,2/10/1998,10:19:00,0,0.5,40,31.15,-96.17,31.15,-96.17
Young,1998,10/2/1998,16:16:00,1,7,400,33.15,-98.67,33.08,-98.58
Hill,1998,10/17/1998,12:25:00,0,0.1,30,32.05,-96.97,32.05,-96.97
Mills,1998,1/5/1998,18:52:00,1,0.5,40,31.5,-98.5,31.5,-98.5
Mills,1998,1/5/1998,18:00:00,0,0.1,30,31.3,-98.57,31.3,-98.57
Navarro,1998,10/17/1998,10:55:00,0,0.1,30,31.88,-96.43,31.88,-96.43
Hunt,1998,10/2/1998,12:04:00,0,0.1,30,33.25,-95.9,33.25,-95.9
Wise,1998,5/8/1998,19:31:00,0,0.8,50,33.15,-97.78,33.15,-97.78
Navarro,1998,10/17/1998,9:15:00,2,3.5,100,31.97,-96.63,31.97,-96.72
Falls,1998,1/4/1998,20:59:00,0,0.1,30,31.32,-97.07,31.32,-97.07
Coryell,1998,4/26/1998,17:45:00,0,0.1,30,31.48,-97.97,31.48,-97.97
Coryell,1998,4/26/1998,16:55:00,0,0.1,30,31.47,-98.15,31.47,-98.15
Hamilton,1998,1/5/1998,19:15:00,0,0.1,30,31.92,-98.03,31.92,-98.03
Hopkins,1998,10/2/1998,12:52:00,0,0.2,30,33.17,-95.85,33.17,-95.85
Montague,1998,6/18/1998,20:57:00,0,0.1,30,33.8,-97.75,33.8,-97.75
Bosque,1998,3/16/1998,16:53:00,0,0.1,30,31.65,-97.48,31.65,-97.48
Wise,1999,12/2/1999,21:40:00,1,5.5,100,33.3,-97.82,33.3,-97.82
Anderson,1999,5/4/1999,18:14:00,0,0.2,10,31.8,-95.63,31.8,-95.63
Van Zandt,1999,5/4/1999,16:00:00,0,0.2,0,32.67,-95.72,32.67,-95.72
Anderson,1999,4/26/1999,8:40:00,0,0.1,0,31.75,-95.72,31.75,-95.72
Anderson,1999,5/4/1999,17:38:00,1,1,150,31.83,-95.85,31.83,-95.85
Bosque,1999,3/8/1999,9:37:00,0,0.1,0,31.88,-97.62,31.88,-97.62
Erath,1999,6/1/1999,20:22:00,0,0.1,10,32.08,-98.33,32.08,-98.33
Anderson,1999,4/26/1999,8:35:00,0,1,0,31.83,-95.85,31.83,-95.85
Erath,1999,6/1/1999,18:00:00,0,0.1,20,32.38,-98.17,32.38,-98.17
Mills,1999,4/26/1999,4:30:00,0,0.1,0,31.45,-98.57,31.45,-98.57
Fannin,1999,4/26/1999,8:42:00,1,0.2,0,33.43,-96.35,33.43,-96.35
Hill,1999,3/8/1999,10:20:00,0,0.1,0,32.07,-96.9,32.07,-96.9
Henderson,1999,5/4/1999,16:20:00,0,0.2,10,32.33,-96.23,32.33,-96.23
Rains,1999,4/26/1999,9:31:00,0,0.1,0,32.92,-95.88,32.92,-95.88
Henderson,2000,3/28/2000,20:30:00,0,0.5,20,32.15,-96.1,32.15,-96.1
Hunt,2000,5/27/2000,17:20:00,0,0.3,20,32.88,-96.05,32.88,-96.05
Cooke,2000,3/28/2000,18:20:00,0,0.1,10,33.65,-97.23,33.65,-97.23
Hunt,2000,5/27/2000,17:00:00,0,0.2,20,33.37,-96.08,33.37,-96.08
Parker,2000,6/3/2000,20:15:00,0,0.1,10,32.77,-97.8,32.77,-97.8
Eastland,2000,10/22/2000,11:40:00,0,2.5,20,32.2698,-98.549,32.2851,-98.5104
Bosque,2000,5/12/2000,16:10:00,3,5.3,400,31.92,-97.43,31.86,-97.37
Jack,2000,4/30/2000,18:46:00,0,0.2,10,33.1,-98.38,33.1,-98.38
Fannin,2000,5/27/2000,16:42:00,0,0.2,20,33.42,-96.2,33.42,-96.2
Jack,2000,5/27/2000,13:40:00,0,0.2,20,33.37,-98.35,33.37,-98.35
Navarro,2000,3/28/2000,19:55:00,0,0.1,10,32.18,-96.38,32.18,-96.38
Parker,2000,6/3/2000,19:45:00,0,0.1,10,32.77,-97.8,32.77,-97.8
Tarrant,2000,3/28/2000,19:05:00,3,5,300,32.671,-97.134,32.706,-97.036
Montague,2000,3/28/2000,17:24:00,0,0.1,10,33.7,-97.53,33.7,-97.53
Young,2000,4/30/2000,18:40:00,0,0.2,10,33.05,-98.6,33.05,-98.6
Hopkins,2000,4/23/2000,13:48:00,0,4,100,33.33,-95.57,33.33,-95.57
Young,2000,5/26/2000,19:15:00,0,0.1,20,33.28,-98.85,33.28,-98.85
Lampasas,2000,2/22/2000,21:00:00,0,0.1,0,31.03,-98.18,31.03,-98.18
Young,2000,5/26/2000,19:47:00,0,0.1,20,33.25,-98.58,33.25,-98.58
Tarrant,2000,3/28/2000,18:18:00,3,4,250,32.76,-97.392,32.753,-97.323
Young,2000,4/30/2000,17:50:00,0,0.1,10,33.32,-98.6,33.32,-98.6
Young,2000,4/30/2000,16:40:00,0,0.2,20,33.37,-98.77,33.37,-98.77
Navarro,2000,3/28/2000,20:15:00,1,3,250,32.18,-96.38,32.18,-96.27
Dallas,2000,3/28/2000,19:55:00,0,0.1,10,32.55,-96.77,32.55,-96.77
Hill,2000,3/28/2000,18:20:00,0,0.1,10,32.17,-97.15,32.17,-97.15
Young,2000,4/30/2000,16:40:00,3,13,800,33.27,-98.95,33.36,-98.75
Bell,2000,2/22/2000,21:53:00,0,12,0,31.1,-97.7,31.1,-97.7
Bell,2000,3/10/2000,18:35:00,0,0.1,10,31.17,-97.5,31.17,-97.5
Young,2000,4/30/2000,18:31:00,0,0.2,10,33.02,-98.65,33.02,-98.65
Denton,2001,10/12/2001,20:20:00,1,0.1,50,33.15,-96.9,33.15,-96.9
Tarrant,2001,5/4/2001,20:43:00,1,8,150,32.551,-97.134,32.635,-97.045
Cooke,2001,4/11/2001,2:34:00,1,7.8,100,33.57,-97.45,33.65,-97.31
Wise,2001,10/12/2001,18:50:00,2,2.5,440,33.15,-97.65,33.15,-97.6
Cooke,2001,4/11/2001,1:47:00,1,5.5,50,33.48,-97.3,33.55,-97.25
Eastland,2001,4/22/2001,17:25:00,0,0.5,2,32.25,-98.85,32.27,-98.83
Eastland,2001,6/14/2001,16:52:00,0,0.1,10,32.42,-98.97,32.42,-98.97
Wise,2001,10/12/2001,19:00:00,2,9,590,33.23,-97.6,33.3,-97.53
Cooke,2001,4/11/2001,2:55:00,1,4.55,150,33.67,-97.2,33.67,-97.15
Dallas,2001,9/5/2001,13:25:00,1,1.5,50,32.95,-96.9,32.95,-96.9
Bosque,2001,10/12/2001,19:54:00,1,1.5,75,31.63,-97.54,31.64,-97.52
Collin,2001,9/5/2001,14:05:00,0,0.1,20,33.15,-96.82,33.15,-96.82
Bosque,2001,10/12/2001,20:00:00,0,2,50,31.66,-97.5,31.66,-97.47
Bosque,2001,5/5/2001,15:05:00,0,1.7,75,32.07,-97.5,32.08,-97.48
McLennan,2001,10/12/2001,19:58:00,2,4.2,150,31.628,-97.497,31.661,-97.439
Johnson,2001,5/4/2001,19:42:00,1,0.3,50,32.37,-97.38,32.37,-97.38
McLennan,2001,10/12/2001,20:57:00,2,6.2,150,31.75,-97.17,31.8,-97.08
Johnson,2001,5/4/2001,20:45:00,1,2.8,50,32.38,-97.2,32.4,-97.17
Collin,2001,9/5/2001,14:30:00,1,3,50,33.32,-96.78,33.32,-96.78
Bell,2001,5/6/2001,17:00:00,0,0.1,10,30.92,-97.55,30.92,-97.55
Bell,2001,5/6/2001,16:12:00,0,0.1,10,31.12,-97.72,31.12,-97.72
Hill,2001,10/12/2001,21:15:00,1,0.7,50,31.83,-96.97,31.84,-96.96
Tarrant,2002,4/16/2002,16:52:00,0,0.8,70,32.672,-97.245,32.68,-97.239
Ellis,2002,4/16/2002,18:50:00,0,0.4,75,32.38,-96.95,32.38,-96.93
Tarrant,2002,4/16/2002,16:49:00,0,0.6,50,32.662,-97.252,32.667,-97.245
Ellis,2002,12/30/2002,14:02:00,0,0.2,0,32.18,-96.88,32.18,-96.88
Ellis,2002,4/16/2002,19:25:00,0,0.4,60,32.3,-96.98,32.3,-96.98
Ellis,2002,4/16/2002,19:01:00,0,0.2,70,32.33,-96.85,32.35,-96.8
Tarrant,2002,4/16/2002,16:42:00,0,1.6,100,32.633,-97.286,32.646,-97.262
Tarrant,2002,4/16/2002,16:59:00,3,2.1,80,32.72,-97.22,32.74,-97.22
Eastland,2002,3/30/2002,16:10:00,0,0.1,30,32.17,-99.03,32.17,-99.03
Limestone,2002,3/30/2002,13:55:00,0,3.75,30,31.5,-96.37,31.53,-96.32
Hamilton,2002,3/30/2002,16:05:00,0,2.5,100,31.98,-98.03,32,-98.02
Freestone,2002,3/30/2002,13:59:00,0,1,30,31.53,-96.32,31.54,-96.3
Limestone,2002,3/30/2002,13:21:00,2,7,440,31.4,-96.58,31.45,-96.74
Denton,2002,12/30/2002,12:30:00,0,0.3,30,33.13,-96.92,33.13,-96.92
Johnson,2002,4/16/2002,17:56:00,0,1.1,70,32.3,-97.17,32.3,-97.17
